Matricule;Établissement;Nom;Prénom;Sexe;Date de naissance;Nationalité;Titre de séjour;Date d'entrée;Date de sortie;Type de contrat;Statut;Service;Emploi;Temps de travail;Salaire mensuel brut;Coefficient;Absence longue en cours;Mandat;Bénéficiaire obligation emploi;Observations
M051273;Agence Sud;AYME;Gabrielle;F;23/11/1964;Italienne;;07/03/1991;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;4658,04;F;;;;
M051274;Agence Est;AZAM;Geneviève;F;26/04/1981;Marocaine;Carte de résident;18/10/2009;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;3805,04;F;;;;
M051275;Agence Ouest;BABIN;Ghislaine;F;01/09/1998;Algérienne;Carte de séjour pluriannuelle;01/05/2024;;CDI;Employé;Ressources humaines;Opérateur(rice) de saisie;Temps plein;2657,89;A;;;;
M051276;Centre de services clients;BACH;Gwenaëlle;F;04/02/1970;Tunisienne;Carte de séjour pluriannuelle;12/12/2000;;CDI;Employé;Systèmes d’information;Chargé(e) de clientèle à distance;Temps plein;3327,54;B;;;;
M051277;Siège;BACHELIER;Hélène;F;07/07/1987;Roumaine;;23/07/2018;;CDI;Employé;Juridique;Chargé(e) d’accueil;Temps plein;2420,55;C;;;;
M051278;Agence Nord;BADIN;Ingrid;F;10/12/2004;Allemande;;06/02/2024;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle particuliers;90 %;2306,89;D;;;;
M051279;Agence Sud;BAILLARD;Jean;H;13/05/1976;Belge;;17/09/2009;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;5609,73;H;;;;
M051280;Agence Est;BAILLY;Jérémie;H;16/10/1993;Sénégalaise;Carte de résident;28/04/2014;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5389,28;I;;;;
M051281;Agence Ouest;BALAND;Jérôme;H;19/03/1965;Ivoirienne;Carte de séjour pluriannuelle;11/11/1987;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;4854,31;F;;;;
M051282;Centre de services clients;BALLU;Joachim;H;22/08/1982;Comorienne;Carte de séjour pluriannuelle;22/06/2005;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;3955,27;F;;;;
M051283;Siège;BANCEL;Joël;H;25/01/1999;Malienne;Carte de résident;05/01/2023;;CDI;Employé;Crédit;Assistant(e) commercial(e);Temps plein;2647,51;A;;;;
M051284;Agence Nord;BANDET;Jonathan;H;28/06/1971;Turque;Carte de séjour pluriannuelle;16/08/1996;;CDI;Employé;Conformité;Opérateur(rice) de saisie;Temps plein;3424,10;B;;;;
M051285;Agence Sud;BARADAT;Joseph;H;03/11/1988;Polonaise;;27/03/2014;;CDI;Employé;Ressources humaines;Chargé(e) de clientèle à distance;Temps plein;2978,04;C;;;;
M051286;Agence Est;BARANGER;Justine;F;06/04/1960;Camerounaise;Carte de résident;10/10/1987;;CDI;Employé;Systèmes d’information;Chargé(e) d’accueil;Temps plein;3616,97;D;;;;
M051287;Agence Ouest;BARAT;Karine;F;09/09/1977;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/2005;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;5934,53;H;;;;
M051288;Centre de services clients;BARBAROUX;Laetitia;F;12/02/1994;Haïtienne;Carte de séjour pluriannuelle;04/12/2023;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;3196,30;G;;;;
M051289;Siège;BARBE;Laure;F;15/07/1966;Française;;15/07/1996;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;Temps plein;3925,67;E;;;;
M051290;Agence Nord;BARDET;Léa;F;18/12/1983;Française;;26/02/2014;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;2299,40;B;;;;
M051291;Agence Sud;BARILLET;Lucie;F;21/05/2000;Française;;09/09/2024;;CDI;Employé;Réseau;Chargé(e) de recouvrement amiable;Temps plein;2385,89;A;;;Oui;
M051292;Agence Est;BARJOU;Ludivine;F;24/10/1972;Française;;20/04/2005;02/04/2006;CDD accroissement;Employé;Back-office;Assistant(e) commercial(e);Temps plein;2924,99;B;;;;
M051293;Agence Ouest;BARON;Madeleine;F;27/03/1989;Française;;03/11/2010;;CDI;Employé;Crédit;Opérateur(rice) de saisie;Temps plein;2837,44;C;;;;
M051294;Centre de services clients;BARRAL;Ludovic;H;02/08/1961;Française;;14/06/1986;;CDI;Employé;Conformité;Chargé(e) de clientèle à distance;Temps plein;3645,80;D;;;;
M051295;Siège;BARRAUD;Marc;H;05/01/1978;Française;;25/01/2001;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;6239,25;H;;;;
M051296;Agence Nord;BARRE;Marcel;H;08/06/1995;Française;;08/08/2019;;CDI;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);Temps plein;3826,03;G;;;;
M051297;Agence Sud;BARTHE;Martin;H;11/11/1967;Française;;19/03/1992;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;Temps plein;4573,58;E;;;;
M051298;Agence Est;BASSET;Mathieu;H;14/04/1984;Française;;02/10/2010;;CDI;Employé;Contrôle interne;Gestionnaire back-office;Temps plein;3165,72;D;;;;
M051299;Agence Ouest;BASTIEN;Matthias;H;17/09/2001;Française;;13/05/2024;;CDI;Employé;Marketing;Gestionnaire des moyens de paiement;Temps plein;2348,34;A;;;;
M051300;Centre de services clients;BATAILLE;Marthe;F;20/02/1973;Française;;24/12/2001;;CDI;Employé;Finance;Chargé(e) de recouvrement amiable;Temps plein;2893,43;B;;;;
M051301;Siège;BATTAIS;Maryse;F;23/07/1990;Française;;07/07/2019;;CDI;Employé;Réseau;Assistant(e) commercial(e);Temps plein;2466,44;C;;;;
M051302;Agence Nord;BAUD;Mathilde;F;26/12/1962;Française;;18/02/1992;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;6277,78;K;;;;
M051303;Agence Sud;BAUDET;Maud;F;01/05/1979;Française;;01/09/2010;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;5409,35;H;;;;
M051304;Agence Est;BAUER;Mélanie;F;04/10/1996;Française;;12/04/2024;;CDI;Agent de maîtrise;Conformité;Animateur(rice) commercial(e);Temps plein;3368,46;G;;;;
M051305;Agence Ouest;BAUME;Micheline;F;07/03/1968;Française;;23/11/2001;;CDI;Technicien;Ressources humaines;Contrôleur(se) de premier niveau;Temps plein;3966,12;E;;;;
M051306;Centre de services clients;BAYARD;Mireille;F;10/08/1985;Française;;06/06/2006;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle professionnels;Temps plein;3020,88;D;;;;
M051307;Siège;BAZILLE;Monique;F;13/01/2002;Française;;17/01/2024;;CDI;Employé;Juridique;Gestionnaire back-office;Temps plein;2593,89;A;;;;
M051308;Agence Nord;BEAU;Paul;H;16/06/1974;Française;;28/08/1997;;CDI;Employé;Contrôle interne;Gestionnaire des moyens de paiement;Temps plein;3468,93;B;;;;
M051309;Agence Sud;BEAUCHAMP;Philippe;H;19/11/1991;Française;;11/03/2015;;CDI;Employé;Marketing;Chargé(e) de recouvrement amiable;Temps plein;3022,87;C;;;;
M051310;Agence Est;BEAUFILS;Pierre;H;22/04/1963;Française;;22/10/1988;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;7089,22;K;;;;
M051311;Agence Ouest;BEAUGRAND;Quentin;H;25/09/1980;Française;;05/05/2006;;CDI;Agent de maîtrise;Réseau;Responsable d’unité;Temps plein;3995,80;F;;;;
M051312;Centre de services clients;BECHU;Raphaël;H;28/02/1997;Française;;16/12/2024;;CDI;Technicien;Back-office;Chargé(e) d’études;50 %;3142,74;F;;;;
M051313;Siège;BEGUIN;Raymond;H;03/07/1969;Portugaise;;27/07/1997;;CDI;Technicien;Crédit;Contrôleur(se) de premier niveau;Temps plein;4127,23;E;;;;
M051314;Agence Nord;BEL;Odile;F;06/12/1986;Espagnole;;10/02/2015;;CDI;Employé;Conformité;Conseiller(ère) clientèle particuliers;Temps plein;2649,88;D;;;;
M051315;Agence Sud;BELAIR;Olivia;F;09/05/2003;Italienne;;21/09/2024;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle professionnels;Temps plein;2457,89;A;;;;
M051316;Agence Est;BELIN;Pascale;F;12/10/1975;Marocaine;Carte de résident;04/04/2006;;CDI;Employé;Systèmes d’information;Gestionnaire back-office;Temps plein;2970,88;B;;;;
M051317;Agence Ouest;BELLET;Patricia;F;15/03/1992;Algérienne;Carte de séjour pluriannuelle;15/11/2024;;CDI;Employé;Juridique;Gestionnaire des moyens de paiement;Temps plein;2543,89;C;;;;
M051318;Centre de services clients;BENARD;Paule;F;18/08/1964;Tunisienne;Carte de séjour pluriannuelle;26/06/1997;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;6232,61;K;;;;
M051319;Siège;BENOIST;Pauline;F;21/01/1981;Roumaine;;09/01/2002;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;4321,85;F;;;;
M051320;Agence Nord;BERARD;Perrine;F;24/06/1998;Allemande;;20/08/2020;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3494,43;F;;;;
M051321;Agence Sud;BERGE;Priscille;F;27/11/1970;Belge;;03/03/1993;;CDI;Employé;Réseau;Chargé(e) de clientèle à distance;Temps plein;3525,31;C;;;;
M051322;Agence Est;BERLAND;Samuel;H;02/04/1987;Sénégalaise;Carte de résident;14/10/2011;;CDI;Employé;Back-office;Chargé(e) d’accueil;Temps plein;2730,55;D;;;;
M051323;Agence Ouest;BERNIER;Sébastien;H;05/09/2004;Ivoirienne;Carte de séjour pluriannuelle;25/05/2024;;CDI;Employé;Crédit;Conseiller(ère) clientèle particuliers;Temps plein;2420,34;A;;;;
M051324;Centre de services clients;BERTHE;Serge;H;08/02/1976;Comorienne;Carte de séjour pluriannuelle;08/12/2002;;CDI;Employé;Conformité;Conseiller(ère) clientèle professionnels;Temps plein;3061,08;B;;;;
M051325;Siège;BERTIN;Simon;H;11/07/1993;Malienne;Carte de résident;19/07/2020;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5088,14;J;;;;
M051326;Agence Nord;BESANCON;Stéphane;H;14/12/1965;Turque;Carte de séjour pluriannuelle;02/02/1993;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;6553,77;K;;;;
M051327;Agence Sud;BESSE;Sylvain;H;17/05/1982;Polonaise;;13/09/2011;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4017,35;F;;;;
M051328;Agence Est;BETTON;Théo;H;20/10/1999;Camerounaise;Carte de résident;24/04/2024;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3350,74;F;;;;
M051329;Agence Ouest;BEZIAT;Sandra;F;23/03/1971;Congolaise (RDC);Carte de séjour pluriannuelle;07/11/2002;19/07/2003;CDD accroissement;Employé;Marketing;Opérateur(rice) de saisie;60 %;3154,32;C;;;;
M051330;Centre de services clients;BIDAUD;Sarah;F;26/08/1988;Haïtienne;Carte de séjour pluriannuelle;18/06/2020;;CDI;Employé;Finance;Chargé(e) de clientèle à distance;Temps plein;2727,33;D;;;;
M051331;Siège;BIGOT;Séverine;F;01/01/1960;Française;;01/01/1993;;CDI;Employé;Réseau;Chargé(e) d’accueil;Temps plein;3475,31;A;;;;
M051332;Agence Nord;BILLARD;Sibylle;F;04/06/1977;Française;;12/08/1998;;CDI;Employé;Back-office;Conseiller(ère) clientèle particuliers;Temps plein;3387,76;B;;;;
M051333;Agence Sud;BILLET;Solange;F;07/11/1994;Française;;23/03/2016;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;4955,54;J;;;;
M051334;Agence Est;BINET;Sophie;F;10/04/1966;Française;;06/10/1989;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;6365,69;K;;;;
M051335;Agence Ouest;BIZET;Stéphanie;F;13/09/1983;Française;;17/05/2007;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;3870,67;F;;;;
M051336;Centre de services clients;BLAIN;Suzanne;F;16/02/2000;Française;;28/12/2024;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3088,39;F;;;;
M051337;Siège;BLANC;Xavier;H;19/07/1972;Française;;11/07/1998;;CDI;Employé;Juridique;Assistant(e) commercial(e);Temps plein;3248,76;C;;;;
M051338;Agence Nord;BLANCHE;Yann;H;22/12/1989;Française;;22/02/2016;;CDI;Employé;Contrôle interne;Opérateur(rice) de saisie;Temps plein;2802,70;D;;;;
M051339;Agence Sud;BLIN;Yves;H;25/05/1961;Française;;05/09/1989;;CDI;Employé;Marketing;Chargé(e) de clientèle à distance;Temps plein;3579,29;A;;;;
M051340;Agence Est;BLOCH;Zacharie;H;28/10/1978;Française;;16/04/2007;;CDI;Employé;Finance;Chargé(e) d’accueil;Temps plein;3133,23;B;;;;
M051341;Agence Ouest;BOCQUET;Adrien;H;03/03/1995;Française;;27/11/2024;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;5085,38;J;;;;
M051342;Centre de services clients;BODARD;Alain;H;06/08/1967;Française;;10/06/1998;;CDI;Agent de maîtrise;Back-office;Adjoint(e) au directeur d’agence;Temps plein;4667,12;G;;;;
M051343;Siège;BOFFY;Victoire;F;09/01/1984;Française;;21/01/2016;;CDI;Technicien;Crédit;Technicien(ne) des métiers de la banque;Temps plein;3657,47;E;;;;
M051344;Agence Nord;BOHAIN;Violaine;F;12/06/2001;Française;;04/08/2024;;CDI;Ouvrier;Conformité;Agent de sécurité;Temps plein;1989,89;B;;;;
M051345;Agence Sud;BOILEAU;Virginie;F;15/11/1973;Française;;15/03/1994;;CDI;Employé;Ressources humaines;Chargé(e) de recouvrement amiable;Temps plein;3091,20;C;;;;
M051346;Agence Est;BOISSEAU;Zoé;F;18/04/1990;Française;;26/10/2012;;CDI;Employé;Systèmes d’information;Assistant(e) commercial(e);80 %;2664,22;D;;;;
M051347;Agence Ouest;BOIVIN;Adélaïde;F;21/09/1962;Française;;09/05/1986;;CDI;Employé;Juridique;Opérateur(rice) de saisie;Temps plein;3386,08;A;;;;
M051348;Centre de services clients;BOLLE;Agnès;F;24/02/1979;Française;;20/12/2003;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;5778,80;I;;;;
M051349;Siège;BOMBARD;Aline;F;27/07/1996;Française;;03/07/2021;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;4910,37;J;;;;
M051350;Agence Nord;BONHOMME;Alizée;F;02/12/1968;Française;;14/02/1994;;CDI;Agent de maîtrise;Finance;Adjoint(e) au directeur d’agence;Temps plein;4501,53;G;;;;
M051351;Agence Sud;BONIN;Armand;H;05/05/1985;Française;;25/09/2012;;CDI;Technicien;Réseau;Technicien(ne) des métiers de la banque;Temps plein;3798,18;E;;;;
M051352;Agence Est;BONNARD;Arnaud;H;08/10/2002;Française;;08/04/2024;;CDI;Employé;Back-office;Gestionnaire back-office;Temps plein;2707,34;B;;;Oui;
M051353;Agence Ouest;BONNEL;Arthur;H;11/03/1974;Française;;19/11/2003;;CDI;Employé;Crédit;Gestionnaire des moyens de paiement;Temps plein;3320,91;C;;;;
M051354;Centre de services clients;BONNET;Aurélien;H;14/08/1991;Française;;02/06/2021;;CDI;Employé;Conformité;Chargé(e) de recouvrement amiable;Temps plein;2874,85;D;;;;
M051355;Siège;BONVIN;Baptiste;H;17/01/1963;Portugaise;;13/01/1994;;CDI;Employé;Ressources humaines;Assistant(e) commercial(e);Temps plein;3171,44;A;;;;
M051356;Agence Nord;BORDIER;Benjamin;H;20/06/1980;Espagnole;;24/08/2012;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;5402,66;I;;;;
M051357;Agence Sud;BOREL;Armelle;F;23/11/1997;Italienne;;07/03/2024;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;4622,46;J;;;;
M051358;Agence Est;BORNE;Aurélia;F;26/04/1969;Marocaine;Carte de résident;18/10/1990;;CDI;Agent de maîtrise;Contrôle interne;Adjoint(e) au directeur d’agence;Temps plein;4508,87;G;;;;
M051359;Agence Ouest;BOSCHER;Aurore;F;01/09/1986;Algérienne;Carte de séjour pluriannuelle;01/05/2008;;CDI;Technicien;Marketing;Technicien(ne) des métiers de la banque;Temps plein;3653,55;E;;;;
M051360;Centre de services clients;BOSSE;Bénédicte;F;04/02/2003;Tunisienne;Carte de séjour pluriannuelle;12/12/2024;;CDI;Employé;Finance;Conseiller(ère) clientèle professionnels;Temps plein;2472,89;B;;;;
M051361;Siège;BOTTE;Bérangère;F;07/07/1975;Roumaine;;23/07/1999;;CDI;Employé;Réseau;Gestionnaire back-office;Temps plein;3168,65;C;;;;
M051362;Agence Nord;BOUCARD;Camille;F;10/12/1992;Allemande;;06/02/2017;;CDI;Employé;Back-office;Gestionnaire des moyens de paiement;Temps plein;2741,66;D;;;;
M051363;Agence Sud;BOUCHE;Carine;F;13/05/1964;Belge;;17/09/1990;;CDI;Employé;Crédit;Chargé(e) de recouvrement amiable;90 %;3489,64;A;;;;
M051364;Agence Est;BOUDIN;Caroline;F;16/10/1981;Sénégalaise;Carte de résident;28/04/2008;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;5733,62;I;;;;
M051365;Agence Ouest;BOUE;Christophe;H;19/03/1998;Ivoirienne;Carte de séjour pluriannuelle;11/11/2024;;CDI;Agent de maîtrise;Ressources humaines;Superviseur(e) back-office;Temps plein;3726,58;F;;;;
M051366;Centre de services clients;BOUFFARD;Claude;H;22/08/1970;Comorienne;Carte de séjour pluriannuelle;22/06/1999;08/10/2000;CDD accroissement;Technicien;Systèmes d’information;Gestionnaire de patrimoine junior;Temps plein;3936,49;F;;;;
M051367;Siège;BOUGARD;Clément;H;25/01/1987;Malienne;Carte de résident;05/01/2017;;CDI;Ouvrier;Juridique;Agent de maintenance;Temps plein;2274,81;A;;;;
M051368;Agence Nord;BOUILLET;Corentin;H;28/06/2004;Turque;Carte de séjour pluriannuelle;16/08/2024;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle particuliers;Temps plein;2435,34;B;;;;
M051369;Agence Sud;BOULAND;Cyril;H;03/11/1976;Polonaise;;27/03/2008;;CDI;Employé;Marketing;Conseiller(ère) clientèle professionnels;Temps plein;2913,06;C;;;;
M051370;Agence Est;BOULET;Damien;H;06/04/1993;Camerounaise;Carte de résident;10/10/2024;;CDI;Employé;Finance;Gestionnaire back-office;Temps plein;2521,34;D;;;;
M051371;Agence Ouest;BOUQUET;Claire;F;09/09/1965;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/1986;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;6668,59;H;;;;
M051372;Centre de services clients;BOURDIER;Clarisse;F;12/02/1982;Haïtienne;Carte de séjour pluriannuelle;04/12/2004;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;5800,16;I;;;;
M051373;Siège;BOURGES;Coline;F;15/07/1999;Française;;15/07/2022;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;3527,13;F;;;;
M051374;Agence Nord;BOURGOIN;Coralie;F;18/12/1971;Française;;26/02/1995;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;4254,18;F;;;;
M051375;Agence Sud;BOURNE;Delphine;F;21/05/1988;Française;;09/09/2013;;CDI;Employé;Ressources humaines;Chargé(e) de clientèle à distance;Temps plein;2925,10;A;;;;
M051376;Agence Est;BOUSQUET;Diane;F;24/10/1960;Française;;20/04/1986;;CDI;Employé;Systèmes d’information;Chargé(e) d’accueil;Temps plein;3673,08;B;;;;
M051377;Agence Ouest;BOUTIN;Dominique;F;27/03/1977;Française;;03/11/2004;;CDI;Employé;Juridique;Conseiller(ère) clientèle particuliers;Temps plein;3246,10;C;;;;
M051378;Centre de services clients;BOUVIER;Éliane;F;02/08/1994;Française;;14/06/2022;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle professionnels;Temps plein;2339,11;D;;;;
M051379;Siège;BOYE;Emmanuel;H;05/01/1966;Française;;25/01/1995;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;6327,39;H;;;;
M051380;Agence Nord;BOYER;Éric;H;08/06/1983;Française;;08/08/2013;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5421,97;I;;;;
M051381;Agence Sud;BRAULT;Ernest;H;11/11/2000;Française;;19/03/2024;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;3454,58;F;;;;
M051382;Agence Est;BREHIER;Étienne;H;14/04/1972;Française;;02/10/2004;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;3970,14;F;;;;
M051383;Agence Ouest;BREMOND;Eugène;H;17/09/1989;Française;;13/05/2022;;CDI;Employé;Crédit;Opérateur(rice) de saisie;Temps plein;2654,68;A;;;;
M051384;Centre de services clients;BRESSON;Fabien;H;20/02/1961;Française;;24/12/1986;;CDI;Employé;Conformité;Chargé(e) de clientèle à distance;Temps plein;3675,80;B;;;;
M051385;Siège;BRETON;Fabrice;H;23/07/1978;Française;;07/07/2000;;CDI;Employé;Ressources humaines;Chargé(e) d’accueil;Temps plein;3338,42;C;;;;
M051386;Agence Nord;BREUIL;Flora;F;26/12/1995;Française;;18/02/2018;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle particuliers;Temps plein;2787,55;D;;;;
M051387;Agence Sud;BRIAND;Florence;F;01/05/1967;Française;;01/09/1991;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;6623,42;H;;;;
M051388;Agence Est;BRICOUT;Françoise;F;04/10/1984;Française;;12/04/2009;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;4158,00;G;;;;
M051389;Agence Ouest;BRIERE;Gabrielle;F;07/03/2001;Française;;23/11/2024;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;Temps plein;2967,39;E;;;;
M051390;Centre de services clients;BRIGNON;Geneviève;F;10/08/1973;Française;;06/06/2000;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;2603,50;B;;;;
M051391;Siège;BRILLAND;Ghislaine;F;13/01/1990;Française;;17/01/2018;;CDI;Employé;Réseau;Assistant(e) commercial(e);Temps plein;2522,55;A;;;;
M051392;Agence Nord;BRIOT;Gwenaëlle;F;16/06/1962;Française;;28/08/1991;;CDI;Employé;Back-office;Opérateur(rice) de saisie;Temps plein;3270,53;B;;;;
M051393;Agence Sud;BRISSET;Hélène;F;19/11/1979;Française;;11/03/2009;;CDI;Employé;Crédit;Chargé(e) de clientèle à distance;Temps plein;2843,55;C;;;;
M051394;Agence Est;BROCARD;Georges;H;22/04/1996;Française;;22/10/2024;;CDI;Employé;Conformité;Chargé(e) d’accueil;Temps plein;2593,34;D;;;;
M051395;Agence Ouest;BROCHET;Gérald;H;25/09/1968;Française;;05/05/2000;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;6271,94;H;;;;
M051396;Centre de services clients;BRODIN;Gilles;H;28/02/1985;Française;;16/12/2018;;CDI;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);Temps plein;3843,32;G;;;;
M051397;Siège;BROSSARD;Grégoire;H;03/07/2002;Portugaise;;27/07/2023;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;50 %;3472,61;E;;;;
