Matricule;Établissement;Nom;Prénom;Sexe;Date de naissance;Nationalité;Titre de séjour;Date d'entrée;Date de sortie;Type de contrat;Statut;Service;Emploi;Temps de travail;Salaire mensuel brut;Coefficient;Absence longue en cours;Mandat;Bénéficiaire obligation emploi;Observations
M050924;Agence Nord;CREPEAU;Pascal;H;12/06/1971;Française;;04/08/2000;;CDI;Employé;Conformité;Opérateur(rice) de saisie;Temps plein;3195,42;B;;;;
M050925;Agence Sud;CRESSON;Patrice;H;15/11/1988;Française;;15/03/2018;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5273,52;J;;;Oui;
M050926;Agence Est;CREUZET;Patrick;H;18/04/1960;Française;;26/10/1991;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;6739,15;K;;;;
M050927;Agence Ouest;CROIX;Paul;H;21/09/1977;Française;;09/05/2009;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4171,93;F;;;;
M050928;Centre de services clients;CRUZ;Philippe;H;24/02/1994;Française;;20/12/2024;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3430,74;F;;;;
M050929;Siège;CUISINIER;Hélène;F;27/07/1966;Française;;03/07/1987;;CDI;Employé;Marketing;Gestionnaire back-office;Temps plein;3625,97;C;;;;
M050930;Agence Nord;CUNIN;Ingrid;F;02/12/1983;Française;;14/02/2005;;CDI;Employé;Finance;Gestionnaire des moyens de paiement;Temps plein;3198,99;D;;;;
M050931;Agence Sud;CURIE;Irène;F;05/05/2000;Française;;25/09/2023;;CDI;Employé;Réseau;Chargé(e) de recouvrement amiable;Temps plein;2292,00;A;;;;
M050932;Agence Est;DABIN;Isabelle;F;08/10/1972;Française;;08/04/1996;;CDI;Employé;Back-office;Assistant(e) commercial(e);Temps plein;3039,98;B;;;;
M050933;Agence Ouest;DAGORN;Jeanne;F;11/03/1989;Française;;19/11/2014;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;5136,81;J;;;;
M050934;Centre de services clients;DALIBERT;Joëlle;F;14/08/1961;Française;;02/06/1987;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;6546,96;K;;;;
M050935;Siège;DALLET;Josiane;F;17/01/1978;Portugaise;;13/01/2005;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;4022,34;F;;;;
M050936;Agence Nord;DAMBRINE;Judith;F;20/06/1995;Espagnole;;24/08/2023;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3201,90;F;;;;
M050937;Agence Sud;DANIEL;Robert;H;23/11/1967;Italienne;;07/03/1996;;CDI;Employé;Juridique;Conseiller(ère) clientèle professionnels;Temps plein;3383,10;C;;;;
M050938;Agence Est;DARBON;Rodolphe;H;26/04/1984;Marocaine;Carte de résident;18/10/2014;;CDI;Employé;Contrôle interne;Gestionnaire back-office;90 %;2937,04;D;;;;
M050939;Agence Ouest;DARMON;Romain;H;01/09/2001;Algérienne;Carte de séjour pluriannuelle;01/05/2024;;CDI;Employé;Marketing;Gestionnaire des moyens de paiement;Temps plein;2708,34;A;;;;
M050940;Centre de services clients;DAUBIN;Roland;H;04/02/1973;Tunisienne;Carte de séjour pluriannuelle;12/12/2005;;CDI;Employé;Finance;Chargé(e) de recouvrement amiable;Temps plein;3267,57;B;;;;
M050941;Siège;DAUDET;Samuel;H;07/07/1990;Roumaine;;23/07/2023;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;5218,07;J;;;;
M050942;Agence Nord;DAUMAS;Sébastien;H;10/12/1962;Allemande;;06/02/1986;;CDI;Agent de maîtrise;Back-office;Adjoint(e) au directeur d’agence;Temps plein;4714,60;G;;;;
M050943;Agence Sud;DAUPHIN;Lucie;F;13/05/1979;Belge;;17/09/2001;;CDI;Technicien;Crédit;Technicien(ne) des métiers de la banque;Temps plein;3760,12;E;;;;
M050944;Agence Est;DAUVERGNE;Ludivine;F;16/10/1996;Sénégalaise;Carte de résident;28/04/2019;;CDI;Ouvrier;Conformité;Agent de sécurité;Temps plein;2185,64;B;;;;
M050945;Agence Ouest;DAVAL;Madeleine;F;19/03/1968;Ivoirienne;Carte de séjour pluriannuelle;11/11/1992;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle particuliers;Temps plein;3223,42;C;;;;
M050946;Centre de services clients;DAVID;Maëlys;F;22/08/1985;Comorienne;Carte de séjour pluriannuelle;22/06/2010;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle professionnels;Temps plein;2796,44;D;;;;
M050947;Siège;DEBARRE;Manon;F;25/01/2002;Malienne;Carte de résident;05/01/2024;;CDI;Employé;Juridique;Gestionnaire back-office;Temps plein;2473,89;A;;;;
M050948;Agence Nord;DEBOSSU;Margot;F;28/06/1974;Turque;Carte de séjour pluriannuelle;16/08/2001;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;5960,07;I;;;;
M050949;Agence Sud;DECAMPS;Marianne;F;03/11/1991;Polonaise;;27/03/2019;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;5091,64;J;;;;
M050950;Agence Est;DECHAMP;Marion;F;06/04/1963;Camerounaise;Carte de résident;10/10/1992;;CDI;Agent de maîtrise;Finance;Adjoint(e) au directeur d’agence;Temps plein;4653,20;G;;;;
M050951;Agence Ouest;DECROIX;Timothée;H;09/09/1980;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/2010;;CDI;Technicien;Réseau;Technicien(ne) des métiers de la banque;Temps plein;3947,92;E;;;;
M050952;Centre de services clients;DEFOSSE;Tristan;H;12/02/1997;Haïtienne;Carte de séjour pluriannuelle;04/12/2024;;CDI;Employé;Back-office;Chargé(e) de clientèle à distance;Temps plein;2787,34;B;;;;
M050953;Siège;DEGAS;Valentin;H;15/07/1969;Française;;15/07/2001;;CDI;Employé;Crédit;Chargé(e) d’accueil;Temps plein;2975,25;C;;;;
M050954;Agence Nord;DEHAN;Victor;H;18/12/1986;Française;;26/02/2019;;CDI;Employé;Conformité;Conseiller(ère) clientèle particuliers;Temps plein;2529,19;D;;;;
M050955;Agence Sud;DEJEAN;Vincent;H;21/05/2003;Française;;09/09/2024;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle professionnels;70 %;2436,34;A;;;;
M050956;Agence Est;DELACOUR;Xavier;H;24/10/1975;Française;;20/04/1997;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;6273,01;I;;;;
M050957;Agence Ouest;DELAGE;Micheline;F;27/03/1992;Française;;03/11/2015;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;5158,18;J;;;;
M050958;Centre de services clients;DELAMARE;Mireille;F;02/08/1964;Française;;14/06/1988;;CDI;Agent de maîtrise;Contrôle interne;Adjoint(e) au directeur d’agence;Temps plein;4660,55;G;;;;
M050959;Siège;DELAPORTE;Monique;F;05/01/1981;Française;;25/01/2006;17/01/2007;CDD accroissement;Technicien;Marketing;Technicien(ne) des métiers de la banque;Temps plein;3800,57;E;;;;
M050960;Agence Nord;DELAUNE;Muriel;F;08/06/1998;Française;;08/08/2024;;CDI;Employé;Finance;Opérateur(rice) de saisie;Temps plein;2552,89;B;;;;
M050961;Agence Sud;DELAVAL;Nadège;F;11/11/1970;Française;;19/03/1997;;CDI;Employé;Réseau;Chargé(e) de clientèle à distance;Temps plein;3300,87;C;;;;
M050962;Agence Est;DELBOS;Nathalie;F;14/04/1987;Française;;02/10/2015;;CDI;Employé;Back-office;Chargé(e) d’accueil;Temps plein;2873,88;D;;;;
M050963;Agence Ouest;DELCOURT;Nicole;F;17/09/2004;Française;;13/05/2024;;CDI;Employé;Crédit;Conseiller(ère) clientèle particuliers;Temps plein;2681,89;A;;;;
M050964;Centre de services clients;DELEAU;Noémie;F;20/02/1976;Française;;24/12/2006;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;5914,89;I;;;;
M050965;Siège;DELFOUR;Alphonse;H;23/07/1993;Française;;07/07/2024;;CDI;Agent de maîtrise;Ressources humaines;Superviseur(e) back-office;Temps plein;3326,58;F;;;;
M050966;Agence Nord;DELHOMME;Amaury;H;26/12/1965;Française;;18/02/1997;;CDI;Technicien;Systèmes d’information;Gestionnaire de patrimoine junior;Temps plein;4086,23;F;;;;
M050967;Agence Sud;DELMOTTE;André;H;01/05/1982;Française;;01/09/2015;;CDI;Ouvrier;Juridique;Agent de maintenance;Temps plein;2402,99;A;;;;
M050968;Agence Est;DELON;Anthony;H;04/10/1999;Française;;12/04/2020;;CDI;Employé;Contrôle interne;Assistant(e) commercial(e);Temps plein;2624,02;B;;;;
M050969;Agence Ouest;DELPECH;Antoine;H;07/03/1971;Française;;23/11/1993;;CDI;Employé;Marketing;Opérateur(rice) de saisie;Temps plein;3400,61;C;;;;
M050970;Centre de services clients;DELSOL;Armand;H;10/08/1988;Française;;06/06/2011;;CDI;Employé;Finance;Chargé(e) de clientèle à distance;Temps plein;2954,55;D;;;;
M050971;Siège;DEMANGEON;Pauline;F;13/01/1960;Française;;17/01/1986;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;6748,59;H;;;;
M050972;Agence Nord;DEMARET;Perrine;F;16/06/1977;Française;;28/08/2002;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;5981,43;I;;;;
M050973;Agence Sud;DEMEURE;Priscille;F;19/11/1994;Française;;11/03/2020;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;3678,80;F;;;;
M050974;Agence Est;DENIS;Rachel;F;22/04/1966;Française;;22/10/1993;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;4401,20;F;;;;
M050975;Agence Ouest;DENIZOT;Raphaëlle;F;25/09/1983;Française;;05/05/2011;;CDI;Employé;Ressources humaines;Gestionnaire des moyens de paiement;Temps plein;3057,33;A;;;;
M050976;Centre de services clients;DEPARIS;Régine;F;28/02/2000;Française;;16/12/2024;;CDI;Employé;Systèmes d’information;Chargé(e) de recouvrement amiable;Temps plein;2280,89;B;;;;
M050977;Siège;DEPREZ;Rose;F;03/07/1972;Portugaise;;27/07/2002;;CDI;Employé;Juridique;Assistant(e) commercial(e);Temps plein;2898,32;C;;;;
M050978;Agence Nord;DERAIN;Roxane;F;06/12/1989;Espagnole;;10/02/2020;;CDI;Employé;Contrôle interne;Opérateur(rice) de saisie;Temps plein;2471,33;D;;;;
M050979;Agence Sud;DEROY;Boris;H;09/05/1961;Italienne;;21/09/1993;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;6512,77;H;;;;
M050980;Agence Est;DESAGE;Bruno;H;12/10/1978;Marocaine;Carte de résident;04/04/2011;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5607,35;I;;;;
M050981;Agence Ouest;DESBORDES;Cédric;H;15/03/1995;Algérienne;Carte de séjour pluriannuelle;15/11/2016;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;3832,90;F;;;;
M050982;Centre de services clients;DESCHAMPS;Charles;H;18/08/1967;Tunisienne;Carte de séjour pluriannuelle;26/06/1989;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;4573,19;F;;;;
M050983;Siège;DESHAYES;Christian;H;21/01/1984;Roumaine;;09/01/2007;;CDI;Employé;Crédit;Gestionnaire back-office;Temps plein;3142,23;A;;;;
M050984;Agence Nord;DESMET;Christophe;H;24/06/2001;Allemande;;20/08/2024;;CDI;Employé;Conformité;Gestionnaire des moyens de paiement;Temps plein;2723,34;B;;;;
M050985;Agence Sud;DESNOS;Claude;H;27/11/1973;Belge;;03/03/1998;;CDI;Employé;Ressources humaines;Chargé(e) de recouvrement amiable;Temps plein;3472,76;C;;;;
M050986;Agence Est;DESPRES;Sophie;F;02/04/1990;Sénégalaise;Carte de résident;14/10/2016;;CDI;Employé;Systèmes d’information;Assistant(e) commercial(e);Temps plein;2919,77;D;;;Oui;
M050987;Agence Ouest;DESSAINT;Stéphanie;F;05/09/1962;Ivoirienne;Carte de séjour pluriannuelle;25/05/1989;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;6324,69;H;;;;
M050988;Centre de services clients;DEVAUX;Suzanne;F;08/02/1979;Comorienne;Carte de séjour pluriannuelle;08/12/2007;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;3829,67;G;;;;
M050989;Siège;DEVILLERS;Sylvie;F;11/07/1996;Malienne;Carte de résident;19/07/2024;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;60 %;3047,39;E;;;;
M050990;Agence Nord;DEZE;Thérèse;F;14/12/1968;Turque;Carte de séjour pluriannuelle;02/02/1998;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;2729,80;B;;;;
M050991;Agence Sud;DIDIER;Tiphaine;F;17/05/1985;Polonaise;;13/09/2016;;CDI;Employé;Réseau;Conseiller(ère) clientèle professionnels;Temps plein;2654,77;A;;;;
M050992;Agence Est;DIEUDONNE;Valérie;F;20/10/2002;Camerounaise;Carte de résident;24/04/2024;;CDI;Employé;Back-office;Gestionnaire back-office;Temps plein;2488,89;B;;;;
M050993;Agence Ouest;DION;Vanessa;F;23/03/1974;Congolaise (RDC);Carte de séjour pluriannuelle;07/11/2007;;CDI;Employé;Crédit;Gestionnaire des moyens de paiement;Temps plein;2975,77;C;;;;
M050994;Centre de services clients;DOISNEAU;Dimitri;H;26/08/1991;Haïtienne;Carte de séjour pluriannuelle;18/06/2012;;CDI;Employé;Conformité;Chargé(e) de recouvrement amiable;Temps plein;2999,38;D;;;;
M050995;Siège;DOLLE;Dominique;H;01/01/1963;Française;;01/01/1986;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;7089,60;H;;;;
M050996;Agence Nord;DOMBRE;Édouard;H;04/06/1980;Française;;12/08/2003;06/04/2004;CDD accroissement;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);Temps plein;4482,67;G;;;;
M050997;Agence Sud;DONNET;Émile;H;07/11/1997;Française;;23/03/2021;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;Temps plein;3622,35;E;;;;
M050998;Agence Est;DORE;Emmanuel;H;10/04/1969;Française;;06/10/1994;;CDI;Employé;Contrôle interne;Chargé(e) d’accueil;Temps plein;3180,44;D;;;;
M050999;Agence Ouest;DORIN;Éric;H;13/09/1986;Française;;17/05/2012;;CDI;Employé;Marketing;Conseiller(ère) clientèle particuliers;Temps plein;2734,38;A;;;;
M051000;Centre de services clients;DOSSIER;Agnès;F;16/02/2003;Française;;28/12/2024;;CDI;Employé;Finance;Conseiller(ère) clientèle professionnels;Temps plein;2352,89;B;;;;
M051001;Siège;DOUAY;Aline;F;19/07/1975;Française;;11/07/2003;;CDI;Employé;Réseau;Gestionnaire back-office;Temps plein;2944,21;C;;;;
M051002;Agence Nord;DOUCHET;Alizée;F;22/12/1992;Française;;22/02/2021;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;4869,37;K;;;;
M051003;Agence Sud;DOUSSET;Amandine;F;25/05/1964;Française;;05/09/1994;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;6279,51;H;;;;
M051004;Agence Est;DRAPEAU;Andréa;F;28/10/1981;Française;;16/04/2012;;CDI;Agent de maîtrise;Conformité;Animateur(rice) commercial(e);Temps plein;3858,49;G;;;;
M051005;Agence Ouest;DRIANT;Anne-Sophie;F;03/03/1998;Française;;27/11/2024;;CDI;Technicien;Ressources humaines;Contrôleur(se) de premier niveau;Temps plein;3255,39;E;;;;
M051006;Centre de services clients;DROUET;Annick;F;06/08/1970;Française;;10/06/2003;;CDI;Employé;Systèmes d’information;Chargé(e) de clientèle à distance;80 %;3159,21;D;;;;
M051007;Siège;DRUELLE;Apolline;F;09/01/1987;Française;;21/01/2008;;CDI;Employé;Juridique;Chargé(e) d’accueil;Temps plein;3071,66;A;;;;
M051008;Agence Nord;DUARTE;François;H;12/06/2004;Française;;04/08/2024;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle particuliers;Temps plein;2795,34;B;;;;
M051009;Agence Sud;DUBOST;Frédéric;H;15/11/1976;Française;;15/03/1999;;CDI;Employé;Marketing;Conseiller(ère) clientèle professionnels;Temps plein;3037,59;C;;;;
M051010;Agence Est;DUCASSE;Gabriel;H;18/04/1993;Française;;26/10/2017;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5141,21;K;;;;
M051011;Agence Ouest;DUCHAMP;Gaël;H;21/09/1965;Française;;09/05/1990;;CDI;Agent de maîtrise;Réseau;Responsable d’unité;Temps plein;4652,44;F;;;;
M051012;Centre de services clients;DUCLERC;Gaspard;H;24/02/1982;Française;;20/12/2008;;CDI;Technicien;Back-office;Chargé(e) d’études;Temps plein;3760,66;F;;;;
M051013;Siège;DUCOUDRE;Georges;H;27/07/1999;Française;;03/07/2024;;CDI;Technicien;Crédit;Contrôleur(se) de premier niveau;Temps plein;3245,74;E;;;;
M051014;Agence Nord;DUFEU;Camille;F;02/12/1971;Française;;14/02/1999;;CDI;Employé;Conformité;Opérateur(rice) de saisie;Temps plein;3127,65;D;;;;
M051015;Agence Sud;DUFOSSE;Carine;F;05/05/1988;Française;;25/09/2017;;CDI;Employé;Ressources humaines;Chargé(e) de clientèle à distance;Temps plein;2700,66;A;;;;
M051016;Agence Est;DUGUE;Caroline;F;08/10/1960;Française;;08/04/1990;;CDI;Employé;Systèmes d’information;Chargé(e) d’accueil;Temps plein;3448,64;B;;;;
M051017;Agence Ouest;DUHAMEL;Cassandre;F;11/03/1977;Française;;19/11/2008;;CDI;Employé;Juridique;Conseiller(ère) clientèle particuliers;Temps plein;3021,66;C;;;;
M051018;Centre de services clients;DULAC;Catherine;F;14/08/1994;Française;;02/06/2024;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;4925,46;K;;;;
M051019;Siège;DUMAINE;Cécile;F;17/01/1966;Portugaise;;13/01/1999;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;4489,35;F;;;;
M051020;Agence Nord;DUMONT;Céleste;F;20/06/1983;Espagnole;;24/08/2004;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3610,59;F;;;;
M051021;Agence Sud;DUPIN;Chloé;F;23/11/2000;Italienne;;07/03/2022;;CDI;Employé;Réseau;Chargé(e) de recouvrement amiable;Temps plein;2348,11;C;;;;
M051022;Agence Est;DUPLAN;Hubert;H;26/04/1972;Marocaine;Carte de résident;18/10/1995;;CDI;Employé;Back-office;Assistant(e) commercial(e);Temps plein;3225,27;D;;;;
M051023;Agence Ouest;DUPUY;Hugo;H;01/09/1989;Algérienne;Carte de séjour pluriannuelle;01/05/2013;;CDI;Employé;Crédit;Opérateur(rice) de saisie;90 %;2779,21;A;;;;
M051024;Centre de services clients;DURAND;Jacques;H;04/02/1961;Tunisienne;Carte de séjour pluriannuelle;12/12/1986;;CDI;Employé;Conformité;Chargé(e) de clientèle à distance;Temps plein;3555,80;B;;;;
M051025;Siège;DURIEU;Jean;H;07/07/1978;Roumaine;;23/07/2004;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5991,18;J;;;;
M051026;Agence Nord;DUROT;Jérémie;H;10/12/1995;Allemande;;06/02/2022;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;5085,76;K;;;;
M051027;Agence Sud;DUSSAUT;Jérôme;H;13/05/1967;Belge;;17/09/1995;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4673,99;F;;;;
M051028;Agence Est;DUTHU;Joachim;H;16/10/1984;Sénégalaise;Carte de résident;28/04/2013;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3794,31;F;;;;
M051029;Agence Ouest;DUVAL;Dominique;F;19/03/2001;Ivoirienne;Carte de séjour pluriannuelle;11/11/2024;;CDI;Employé;Marketing;Gestionnaire des moyens de paiement;Temps plein;2639,89;C;;;;
M051030;Centre de services clients;ECHARD;Éliane;F;22/08/1973;Comorienne;Carte de séjour pluriannuelle;22/06/2004;;CDI;Employé;Finance;Chargé(e) de recouvrement amiable;Temps plein;3205,10;D;;;;
M051031;Siège;EDELIN;Élodie;F;25/01/1990;Malienne;Carte de résident;05/01/2022;;CDI;Employé;Réseau;Assistant(e) commercial(e);Temps plein;2298,11;A;;;;
M051032;Agence Nord;EGRET;Émeline;F;28/06/1962;Turque;Carte de séjour pluriannuelle;16/08/1995;;CDI;Employé;Back-office;Opérateur(rice) de saisie;Temps plein;3046,09;B;;;;
M051033;Agence Sud;ELIAS;Émilie;F;03/11/1979;Polonaise;;27/03/2000;23/07/2001;CDD accroissement;Cadre;Crédit;Ingénieur patrimonial;Temps plein;5825,70;J;;;;
M051034;Agence Est;EMERY;Emma;F;06/04/1996;Camerounaise;Carte de résident;10/10/2018;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;4957,27;K;;;;
M051035;Agence Ouest;ENJALBERT;Estelle;F;09/09/1968;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/1991;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;4504,04;F;;;;
M051036;Centre de services clients;EPAILLARD;Fabienne;F;12/02/1985;Haïtienne;Carte de séjour pluriannuelle;04/12/2009;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3651,04;F;;;;
M051037;Siège;ERNOULT;Louis;H;15/07/2002;Française;;15/07/2024;;CDI;Employé;Juridique;Gestionnaire back-office;Temps plein;2602,34;C;;;;
M051038;Agence Nord;ESCUDIE;Luc;H;18/12/1974;Française;;26/02/2000;;CDI;Employé;Contrôle interne;Gestionnaire des moyens de paiement;Temps plein;3297,42;D;;;;
M051039;Agence Sud;ESNAULT;Lucas;H;21/05/1991;Française;;09/09/2018;;CDI;Employé;Marketing;Chargé(e) de recouvrement amiable;Temps plein;2851,36;A;;;;
M051040;Agence Est;ESPINASSE;Ludovic;H;24/10/1963;Française;;20/04/1991;;CDI;Employé;Finance;Assistant(e) commercial(e);70 %;3627,95;B;;;;
M051041;Agence Ouest;ESTEVE;Marc;H;27/03/1980;Française;;03/11/2009;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;5935,73;J;;;;
M051042;Centre de services clients;ETIENNE;Marcel;H;02/08/1997;Française;;14/06/2024;;CDI;Agent de maîtrise;Back-office;Adjoint(e) au directeur d’agence;Temps plein;3757,58;G;;;;
M051043;Siège;EUDES;Ghislaine;F;05/01/1969;Française;;25/01/2000;;CDI;Technicien;Crédit;Technicien(ne) des métiers de la banque;Temps plein;3773,63;E;;;;
M051044;Agence Nord;EVEN;Gwenaëlle;F;08/06/1986;Française;;08/08/2018;;CDI;Ouvrier;Conformité;Agent de sécurité;Temps plein;2188,79;B;;;;
M051045;Agence Sud;EYNARD;Hélène;F;11/11/2003;Française;;19/03/2024;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle professionnels;Temps plein;2367,89;C;;;;
M051046;Agence Est;FABRE;Ingrid;F;14/04/1975;Française;;02/10/1996;;CDI;Employé;Systèmes d’information;Gestionnaire back-office;Temps plein;3141,98;D;;;;
M051047;Agence Ouest;FAGE;Irène;F;17/09/1992;Française;;13/05/2014;;CDI;Employé;Juridique;Gestionnaire des moyens de paiement;Temps plein;2714,99;A;;;Oui;
